treeId,blockId,x,y,z,className,targetname,model,source
2204,3436,-8192,6720,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2205,3437,-8064,6720,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2206,3438,-5248,6720,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2207,3440,-3328,6720,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2208,3443,-3008,6720,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2209,3444,-640,6720,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2210,3445,-192,6720,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2211,3446,5952,6720,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2212,3447,6080,6720,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2213,3448,-7872,6784,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2214,3449,-5760,6784,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2215,3450,-5632,6784,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2216,3451,-4608,6784,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2217,3453,-4096,6784,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2218,3454,-512,6784,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2219,3455,2688,6784,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2220,3456,-8192,6848,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2221,3457,-8064,6848,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2222,3458,-4416,6848,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2223,3459,-4288,6848,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2224,3461,-3520,6848,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2225,3463,-2624,6848,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2226,3464,-2048,6848,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2227,3465,-384,6848,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2228,3466,5952,6848,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2229,3467,6144,6848,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2230,3468,-8448,6912,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2231,3471,-7936,6912,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2232,3472,-6912,6912,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2233,3473,-6656,6912,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2234,3475,-4160,6912,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2235,3477,-3776,6912,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2236,3478,-3072,6912,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2237,3479,-2944,6912,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2238,3480,-2816,6912,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2239,3481,-1536,6912,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2240,3482,-1152,6912,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2241,3484,256,6912,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2242,3486,384,6912,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2243,3487,896,6912,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2244,3488,1216,6912,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2245,3489,1408,6912,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2246,3491,2816,6912,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2247,3492,3072,6912,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2248,3493,3200,6912,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2249,3494,4096,6912,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2250,3495,4288,6912,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2251,3496,4864,6912,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2252,3497,4992,6912,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2253,3498,-7808,6976,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2254,3499,-7680,6976,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2255,3500,-4288,6976,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2256,3502,-2688,6976,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2257,3503,768,6976,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2258,3504,1088,6976,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2259,3505,-8064,7040,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2260,3506,-7552,7040,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2261,3508,-6784,7040,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2262,3509,-3200,7040,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2263,3510,960,7040,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2264,3511,1408,7040,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2265,3512,2048,7040,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2266,3516,-7936,7104,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2267,3517,-7808,7104,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2268,3518,-7680,7104,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2269,3519,-6592,7104,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2270,3520,-5696,7104,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2271,3521,-4800,7104,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2272,3522,-3328,7104,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2273,3523,1920,7104,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2274,3524,-8192,7168,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2275,3525,-7488,7168,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2276,3526,-5952,7168,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2277,3527,-5568,7168,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2278,3528,-5440,7168,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2279,3530,-3584,7168,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2280,3531,-3072,7168,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2281,3532,-2944,7168,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2282,3533,-2816,7168,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2283,3534,-256,7168,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2284,3535,-64,7168,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2285,3536,1280,7168,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2286,3537,3200,7168,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2287,3542,-7936,7232,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2288,3543,-7808,7232,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2289,3544,-7680,7232,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2290,3545,-5824,7232,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2291,3546,-5312,7232,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2292,3547,-5184,7232,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2293,3548,-4928,7232,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2294,3549,-3392,7232,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2295,3555,-8192,7296,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2296,3556,-7552,7296,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2297,3557,-2688,7296,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2298,3558,-256,7296,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2299,3561,-7808,7360,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2300,3562,-7680,7360,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2301,3563,-6016,7360,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2302,3564,-5184,7360,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2303,3565,-5056,7360,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2304,3566,-3328,7360,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2305,3567,3584,7360,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2306,3568,-8192,7424,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2307,3569,-7936,7424,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2308,3570,-3648,7424,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2309,3575,1664,7424,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2310,3577,2368,7424,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2311,3578,3328,7424,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2312,3579,3456,7424,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2313,3580,3840,7424,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2314,3581,-7808,7488,0,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2315,3582,-7680,7488,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2316,3584,-8192,7552,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2317,3585,-7552,7552,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2318,3586,-7168,7552,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2319,3590,704,7552,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2320,3591,832,7552,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2321,3592,1728,7552,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2322,3596,1856,7552,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2323,3599,2432,7552,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2324,3600,-7680,7616,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2325,3602,-7552,7680,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2326,3603,-7424,7680,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2327,3604,-7104,7680,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2328,3606,-1280,7680,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2329,3607,-64,7680,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2330,3610,768,7680,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2331,3611,1024,7680,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2332,3612,2304,7680,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2333,3613,2560,7680,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2334,3614,-8192,7744,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2335,3615,-8064,7744,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2336,3616,-4224,7744,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2337,3619,-7488,7808,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2338,3620,-7168,7808,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2339,3621,-6976,7808,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2340,3622,-6144,7808,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2341,3624,-4544,7808,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2342,3632,960,7808,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
